data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7871541,31,AZE16703,16703,"24 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Spitakashen,39.8204,47.0191,1,"Artsakh Ministry of Defence",Other,"On 24 October 2020, Spitakashen village in Martuni region of Artsakh was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1618598520,AZE
7871542,31,AZE16702,16702,"24 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,"Karmir Shuka",39.6758,46.9486,1,"Artsakh Ministry of Defence",Other,"On 24 October 2020, Karmir Shuka village in Martuni region of Artsakh was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1618598520,AZE
7871546,31,AZE16542,16542,"24 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Kashatagh,,,Lachin,39.6404,46.5488,2,"Armenpress; Human Rights Ombudsman Of The Republic Of Artsakh; Ministry of Defence of Azerbaijan; Aysor Am; AzVision",Other-National,"On 24 October 2020, Azerbaijani Ministry of Defense reported the shelling of their position in Lachin from Armenia's territory. No specific mention of fatalities. As of 3 March 2021, Azerbaijani forces announced 2881 fatalities, Armenian forces announced 3777 fatalities. Fatalities were not disaggregated according to locations or date. The previously-coded specific number of fatalities are subtracted from these overall numbers. Additionally, for the Armenian side, 72 civilian fatalities reported by the Artsakh Ombudsman were subtracted from the overall number of fatalities as fatalities announced by Armenian sources included civilians. Total of 5527 fatalities are split across 421 events (13 fatalities coded to 367 events, 14 fatalities coded to 54 events).",13,1618598520,AZE
7871549,31,AZE16540,16540,"24 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,1,Armenpress,Regional,"On 24 October 2020, Martuni (Khojavend) city of Artsakh was shelled by Azerbaijani forces. No casualties occured.",0,1618598520,AZE
7871550,31,AZE16546,16546,"24 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Taghavard,39.6692,46.9109,1,Armenpress,Regional,"On 24 October 2020, Taghavard village in Martuni region of Artsakh was shelled by Azerbaijani forces. No casualties occured.",0,1618598520,AZE
7871558,31,AZE16564,16564,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,1,"Sputnik Armenia",Regional,"On 23 October 2020, Martuni (Khojavend) city of Artsakh was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1618598520,AZE
7871570,31,AZE16559,16559,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Kashatagh,,,Karegah,39.6546,46.5365,2,Hetq,Regional,"On 23 October 2020, road from Berdzor to Karegah (Qarykaha) village was shelled by Azerbaijani forces. [coded to Karegah with GP2] No casualties registered.",0,1618598520,AZE
7871571,31,AZE16554,16554,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Askeran,,,Avetaranots,39.7042,46.8296,1,Hetq,Regional,"On 23 October 2020, an Artsakh civilian was wounded in the shelling of Avetaranots village in Askeran region by the Azerbaijani military forces.",0,1618598520,AZE
7871572,31,AZE16563,16563,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,2,Hetq,Regional,"On 23 October 2020, several villages in Martuni region of Artsakh was shelled by Azerbaijani forces. [coded to Khojavend (Martuni) with GP2] There is no information on casualties mentioned by the source.",0,1618598520,AZE
7871573,31,AZE16560,16560,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,"Karmir Shuka",39.6758,46.9486,1,Hetq,Regional,"On 23 October 2020, Karmir Shuka village in Martuni region of Artsakh was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1618598520,AZE
7871574,31,AZE16558,16558,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Kashatagh,,,Karegah,39.6546,46.5365,1,Hetq,Regional,"On 23 October 2020, Karegah (Qarykaha) village was shelled by Azerbaijani forces. No casualites occurred among civilians.",0,1618598520,AZE
7871575,31,AZE16573,16573,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Taghavard,39.6692,46.9109,1,Hetq,Regional,"On 23 October 2020, Taghavard village in Martuni region of Artsakh was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1618598520,AZE
7257503,31,AZE16572,16572,"23 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Stepanakert,,,Stepanakert,39.8246,46.7535,1,"Sputnik Armenia",Regional,"On 23 October 2020, Stepanakert was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1603746284,AZE
7871602,31,AZE16605,16605,"22 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,2,ArtsakhPress,Subnational,"On 22 October 2020, neighboring villages of Martuni (Khojavend) city were shelled by Azerbaijani forces. There is no information on casualties.",0,1618598520,AZE
7871603,31,AZE16604,16604,"22 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,1,ArtsakhPress,Subnational,"On 22 October 2020, Martuni (Khojavend) city was shelled by Azerbaijani forces. There is no information on casualties.",0,1618598520,AZE
7257484,31,AZE16600,16600,"22 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Fizuli,,,Horadiz,39.451,47.3314,2,"Report Az",National,"On 22 October 2020, Fizuli region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Horadiz with GP2]",0,1603746284,AZE
7257268,31,AZE16578,16578,"22 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,,,0,80,"Caucasus and Central Asia",Azerbaijan,Kurdamir,,,Kurdamir,40.3451,48.1528,2,"Report Az; ArtsakhPress",National,"On 22 October 2020, the military forces of Armenia launched missiles in the direction of Kurdamir region, according to the Ministry of Defense of Azerbaijan. Armenian side denied this claim. No casualties occured. [coded to Kurdamir with GP2]",0,1603746283,AZE
7257269,31,AZE16585,16585,"22 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,,,0,80,"Caucasus and Central Asia",Azerbaijan,Siazan,,,Siyazan,41.0819,49.1109,2,"Report Az; ArtsakhPress",National,"On 22 October 2020, the military forces of Armenia launched missiles in the direction of Siyazan region, according to the Ministry of Defense of Azerbaijan. Armenian side denied this claim. No casualties occurred. [coded to Siyazan with GP2]",0,1603746283,AZE
7257270,31,AZE16597,16597,"22 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,,,0,80,"Caucasus and Central Asia",Azerbaijan,Qabala,,,Gabala,40.9797,47.8491,2,"ArtsakhPress; Report Az",National,"On 22 October 2020, the military forces of Armenia launched missiles in the direction of Gabala region, according to the Ministry of Defense of Azerbaijan. Armenian side denied this claim. No casualties occured. [coded to Gabala with GP2]",0,1603746283,AZE
7257371,31,AZE16614,16614,"21 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,2,"Ministry of Defence of Azerbaijan",Other,"On 21 October 2020, the villages of Tartar region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Terter with GP2]",0,1603746283,AZE
7871605,31,AZE16636,16636,"21 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martakert,,,Martakert,40.2049,46.8156,2,"Panorama Am",Regional,"On 21 October 2020, neighboring villages of Martakert city were shelled by Azerbaijani forces [coded to Martakert with GP2]. No casualties.",0,1618598520,AZE
7871606,31,AZE16635,16635,"21 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martakert,,,Martakert,40.2049,46.8156,1,"Panorama Am",Regional,"On 21 October 2020, Martakert city was shelled by Azerbaijani forces. No casualties occurred.",0,1618598520,AZE
7871607,31,AZE16610,16610,"21 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,1,"Panorama Am",Regional,"On 21 October 2020, Martuni (Khojavend) city was shelled by Azerbaijani forces. No casualties occurred.",0,1618598520,AZE
7871608,31,AZE16630,16630,"21 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Herher,39.7031,46.9636,1,"Panorama Am",Regional,"On 21 October 2020, Herher (Qarqar) village was shelled by Azerbaijani forces. No casualties occured.",0,1618598520,AZE
7257386,31,AZE16654,16654,"20 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Goranboy,,,Goranboy,40.6083,46.7886,2,"Ministry of Defence of Azerbaijan",Other,"On 20 October 2020, the villages of Goranboy region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Goranboy with GP2]",0,1603746283,AZE
7257431,31,AZE16674,16674,"20 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,2,"Ministry of Defence of Azerbaijan",Other,"On 20 October 2020, the villages of Tartar region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Terter with GP2]",0,1603746284,AZE
7257441,31,AZE16644,16644,"20 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Agdam,,,Alibeili,40.0924,47.1579,2,"Ministry of Defence of Azerbaijan",Other,"On 20 October 2020, the villages of Aghdam region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Alibeili with GP2]",0,1603746284,AZE
7871634,31,AZE16665,16665,"20 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martakert,,,Martakert,40.2049,46.8156,1,"Panorama Am",Regional,"On 20 October 2020, Martakert city was shelled by Azerbaijani forces. No casualties occurred.",0,1618598520,AZE
7871635,31,AZE16666,16666,"20 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Martakert,,,Martakert,40.2049,46.8156,2,"Panorama Am",Regional,"On 20 October 2020, neighboring villages of Martakert city were shelled by Azerbaijani forces [coded to Martakert with GP2]. No casualties registered.",0,1618598520,AZE
7257511,31,AZE16659,16659,"20 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Jemilli,40.3956,46.9218,1,"Turan Information Agency",National,"On 20 October 2020, two Azerbaijani civilians were killed after the artillery shelling of Jemilli village of Tartar region by the Artsakh forces.",2,1603746284,AZE
7257478,31,AZE16685,16685,"19 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,1,"Report Az",National,"On 19 October 2020, Terter city was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1603746284,AZE
7257479,31,AZE16684,16684,"19 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,2,"Report Az",National,"On 19 October 2020, the villages of Tartar region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Terter with GP2]",0,1603746284,AZE
7257480,31,AZE16689,16689,"19 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Aghjabadi,,,Agdjabadi,40.048,47.4601,2,"Report Az",National,"On 19 October 2020, the villages of Agdjabadi region were shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Agdjabadi with GP2]",0,1603746284,AZE
